"Year","Month","NAME","avg_WBGT_max_monthly","max_WBGT_max_monthly","duration_heat_wave_monthly","avg_heat_waves_WBGT_max_monthly","death","total","elderly","elder_proportion","death_rate","death_elder_rate"
2011,2,"Yolo",11.0292724468714,20.1823685344,NA,NA,762,198889,19336,0.097220057,0.00383128277581968,0.0394083574679355
2011,2,"Yuba",4.48327914718571,16.4008119454,NA,NA,170,71817,7074,0.098500355,0.00236712756032694,0.0240316652530393
2011,3,"Alameda",7.48340236467312,20.46369854,NA,NA,22,1494876,164461,0.110016483,1.47169397327939e-05,0.000133770316366798
2011,3,"Amador",6.81349430752903,22.5724843064,NA,NA,150,38244,7652,0.200083673,0.00392218387197992,0.0196027182435964
2011,3,"Butte",7.43279739006838,21.6364576366,NA,NA,251,219309,33446,0.152506281,0.00114450387353004,0.00750463433594451
2011,3,"Calaveras",7.29287442995861,21.438273835,NA,NA,28,45794,9501,0.207472595,0.00061143381228982,0.00294705820439954
2011,3,"Colusa",10.7098761091677,22.9783895264,NA,NA,0,21297,2535,0.119030849,0,0
2011,3,"Contra Costa",11.1836658936151,33.502816,3,30.363876,22,1037817,127537,0.122889681,2.11983422896329e-05,0.000172498961085803
2011,3,"Del Norte",2.26562558046836,19.7819032894,NA,NA,56,28561,4010,0.140401246,0.00196071566121634,0.0139650872817955
2011,3,"El Dorado",4.1773129943214,21.3484438456,NA,NA,300,179878,25543,0.142001801,0.00166779706245344,0.0117449007555886
2011,3,"Fresno",6.36745342383546,21.4575099104,NA,NA,0,920623,91866,0.099786775,0,0
2011,3,"Glenn",7.04985424890643,22.511147515,NA,NA,535,28027,3645,0.130053163,0.0190887358618475,0.146776406035665
2011,3,"Humboldt",5.62092251365377,20.9850287584,NA,NA,3945,133585,17445,0.130591009,0.0295317588052551,0.226139294926913
2011,3,"Imperial",21.4932238631258,28.8823368184,1,28.8823368184,262,171343,17876,0.104328744,0.00152909660738986,0.0146565227120161
2011,3,"Inyo",9.76227120821679,24.0659626174,NA,NA,634,18457,3470,0.188004551,0.0343501110689711,0.182708933717579
2011,3,"Kern",8.91723176701277,24.0768550894,NA,NA,33,829254,74161,0.089430983,3.97948035222019e-05,0.000444977818529955
2011,3,"Kings",13.3446741939742,21.8455197184,NA,NA,52,152335,11868,0.077907244,0.000341352939245741,0.00438153016514998
2011,3,"Lake",7.96461535018871,23.7850315966,NA,NA,143,64392,11171,0.173484284,0.00222077276680333,0.0128010025960075
